Participant,Scenario,Segment,Channel,Brain_PC1,Brain_PC2,Brain_PC3,Brain_PC4,Brain_PC5,Brain_PC6,Brain_PC7,Brain_PC8,Brain_PC9,Brain_PC10,BATTERY_mean,BATTERY_std
3_(21),Trier Mental Challenge Test (TMCT),Segment_3,Pz,3.109869167245365,-0.7336513624425358,0.5022591525386761,0.6032362270158079,0.7229488818455773,0.3246661744504034,0.132545432901129,-0.21325523703931948,-0.4397775813510168,-0.21225498799191725,1.0000000000000002e-06,2.117582368135752e-22
3_(21),Trier Mental Challenge Test (TMCT),Segment_3,T8,3.4132687927810346,-0.9031929262031222,0.666234888842805,0.3775149528329731,0.4674476729608108,-0.036455409611470646,0.12767695925169129,-0.28212254503747397,-0.3566441831901765,-0.09816990402265562,1.0000000000000002e-06,2.117582368135752e-22
3_(21),Trier Mental Challenge Test (TMCT),Segment_3,AF4,3.2663548700054146,-0.8256243894952261,0.5847312108272732,0.48181954733952087,0.6002873284903232,0.131061654898589,0.12575391237273628,-0.2307569169084569,-0.3835589256121131,-0.10145070466739498,1.0000000000000002e-06,2.117582368135752e-22
3_(8),Trier Mental Challenge Test (TMCT),Segment_1,AF3,-2.2081588343163427,4.073195436512715,1.2362229273050884,-0.18651478189391305,-0.4232989783368428,0.539050586791368,-0.27620134589492207,1.0256775612587254,0.6354416989147285,0.37974044515156347,0.0,0.0
3_(8),Trier Mental Challenge Test (TMCT),Segment_1,T7,-3.4578038561880655,4.753196250925143,0.5393435256280705,0.6286423472632674,0.6680819267461103,1.919733115082748,-0.1409545698076122,1.2876271852021435,0.32215571157343686,-0.06608917455310406,0.0,0.0
3_(8),Trier Mental Challenge Test (TMCT),Segment_1,Pz,-2.108318761946415,4.008608133457586,1.2877935768279982,-0.26137540081422783,-0.49071407131336103,0.411936068005988,-0.30205723921585426,1.0493710015099313,0.6928543781599533,0.5411523596731319,0.0,0.0
3_(8),Trier Mental Challenge Test (TMCT),Segment_1,T8,-2.274047058109496,4.092278569302972,1.1941048117267021,-0.15508552472377715,-0.3333214567312226,0.5878361276467832,-0.3017964982774255,1.1181595734618568,0.6765599305967709,0.5755919702095305,0.0,0.0
3_(8),Trier Mental Challenge Test (TMCT),Segment_1,AF4,-2.2872454574122862,4.097408297477651,1.1852118533132354,-0.14293008941940447,-0.31678314995148743,0.6060118090288131,-0.30395246553735145,1.130369454781762,0.6747135799078785,0.5935994757428746,0.0,0.0
3_(8),Trier Mental Challenge Test (TMCT),Segment_2,AF3,3.0099401716888114,-0.2617754905166263,0.8224074317125448,0.4540860538000268,0.5473232295000372,0.012139423644880009,-0.17566007817506163,0.44027589559858055,1.060224989036245,-0.32833495942655266,0.0,0.0
3_(8),Trier Mental Challenge Test (TMCT),Segment_2,T7,2.9904362644582823,-0.25055441711640436,0.811905405136458,0.4664350802264406,0.563134097940295,0.03366713020895755,-0.17231961060471707,0.4414569751342428,1.0543738700439453,-0.3425211727242911,0.0,0.0
3_(8),Trier Mental Challenge Test (TMCT),Segment_2,Pz,2.9990590196438327,-0.2564268569168421,0.8168324156887354,0.4627177115042495,0.5591525446530482,0.026527056447233896,-0.1770995326304668,0.4462490669941746,1.0623996314325928,-0.3203349056700444,0.0,0.0
3_(8),Trier Mental Challenge Test (TMCT),Segment_2,T8,2.9374403915536353,-0.23704629210751837,0.7766358619316212,0.49933427227430616,0.6401688782802898,0.08046965878624332,-0.19977228802186928,0.5269702340732135,1.0870651657235741,-0.16108789070932888,0.0,0.0
3_(8),Trier Mental Challenge Test (TMCT),Segment_2,AF4,2.9995340908319084,-0.25709909777389894,0.8164823478236749,0.4610950604577638,0.5585606489317438,0.023302405137510186,-0.17742160757445546,0.44775892479149676,1.0616744851396842,-0.3173650258215237,0.0,0.0
3_(8),Trier Mental Challenge Test (TMCT),Segment_3,AF3,3.150900617982933,-0.15069449921330264,1.1123427714907779,0.33566930135251494,0.5850105056345034,0.00978541402889294,-0.1706187359626794,0.5812561764618677,1.0913785289156117,-0.38415607782036104,0.0,0.0
3_(8),Trier Mental Challenge Test (TMCT),Segment_3,T7,2.7017820167385107,0.1262584590015897,0.8732074618480157,0.6154285042213183,0.900275771057442,0.4991048794179909,-0.05704175170588817,0.5214173401527107,0.8790465988604969,-0.9682547742203518,0.0,0.0
3_(8),Trier Mental Challenge Test (TMCT),Segment_3,Pz,3.10572312380946,-0.1263436962411129,1.0871183681892769,0.36609218441765273,0.6259763052370845,0.061901640636837625,-0.16520791208229177,0.59110908191606,1.0810516674884674,-0.39797909401749204,0.0,0.0
3_(8),Trier Mental Challenge Test (TMCT),Segment_3,T8,3.13678496348672,-0.15105595710284997,1.101132629524804,0.33927222432732307,0.6134033736330698,0.014941037505943057,-0.18122706285024015,0.6194608363478704,1.1121174542223788,-0.2907389226939478,0.0,0.0
3_(8),Trier Mental Challenge Test (TMCT),Segment_3,AF4,3.1273875367643935,-0.14013702578633064,1.0983760847278627,0.35122778513286007,0.6100800854271587,0.03455468532250578,-0.17318176294615487,0.5972386999170605,1.0919416926106797,-0.3631310054068713,0.0,0.0
3_(20),Trier Mental Challenge Test (TMCT),Segment_1,AF3,-4.56413739556113,4.508622606612196,-0.3280168663391787,-0.37390146193851387,1.771660241801546,0.5513164229282524,0.29789195555357506,-0.6989170914781605,0.9090738332942341,-0.13727600252168548,1.0000000000000002e-06,2.117582368135752e-22
3_(20),Trier Mental Challenge Test (TMCT),Segment_1,T7,-4.601930214533766,4.521065931969079,-0.35311169841319434,-0.35067822776452834,1.8197198980102682,0.5850721342240829,0.28562044011920085,-0.6523383455440274,0.9190105005329849,-0.05008198227267594,1.0000000000000002e-06,2.117582368135752e-22
3_(20),Trier Mental Challenge Test (TMCT),Segment_1,Pz,-4.528898478951011,4.497020156291639,-0.30461785248309425,-0.3955553537285627,1.7268482837764922,0.5198418008226533,0.309334206246354,-0.7423482138023599,0.8998086501793576,-0.2185777654486767,1.0000000000000002e-06,2.117582368135752e-22
3_(20),Trier Mental Challenge Test (TMCT),Segment_1,T8,-4.671641191899742,4.5440183445144156,-0.3994005257161106,-0.30784166791331197,1.9083686333324137,0.647336439721376,0.2629849406262598,-0.566421232404067,0.9373392413838689,0.11075228564548073,1.0000000000000002e-06,2.117582368135752e-22
3_(20),Trier Mental Challenge Test (TMCT),Segment_1,AF4,-4.498763913779029,4.487098319045397,-0.28460818204379823,-0.4140726827541356,1.6885273307083046,0.49292627269792205,0.3191190487552949,-0.7794883450002398,0.891885527357658,-0.28810298101154735,1.0000000000000002e-06,2.117582368135752e-22
3_(20),Trier Mental Challenge Test (TMCT),Segment_2,AF3,-0.6500095620477365,2.7087200790428256,1.3678500196122956,-1.6380298017489665,-0.5463314829539487,-1.5432781564842253,-0.006078945831037723,-0.6034069378218688,1.4693555269726144,0.005787004352486592,1e-06,0.0
3_(20),Trier Mental Challenge Test (TMCT),Segment_2,T7,-0.7280319678921656,2.7405502846861096,1.320108613280275,-1.5855403198623366,-0.45899306990091904,-1.4656057987434818,-0.026536317363191075,-0.5311681378625833,1.4785333876877194,0.12143391762712592,1e-06,0.0
3_(20),Trier Mental Challenge Test (TMCT),Segment_2,Pz,-0.8383302092351284,2.798764962903386,1.2594834788824174,-1.5047147293582204,-0.3587027379150262,-1.337088901213452,-0.031145244626800166,-0.49030764608931665,1.46034222996941,0.12478257649134179,1e-06,0.0
3_(20),Trier Mental Challenge Test (TMCT),Segment_2,T8,-0.7495399583564397,2.7361818699953497,1.3021634029079434,-1.5809370493859445,-0.40827508641861393,-1.4616940780859256,-0.05275927700335008,-0.45319794499265964,1.5243176192422971,0.3178164278940317,1e-06,0.0
3_(20),Trier Mental Challenge Test (TMCT),Segment_2,AF4,-0.6461028470311606,2.7002887971783087,1.3670852045309054,-1.6408439277010867,-0.5389516758013155,-1.5544143677449758,-0.022349216181874614,-0.5719573834989805,1.485572492522718,0.08917701422354536,1e-06,0.0
3_(20),Trier Mental Challenge Test (TMCT),Segment_3,AF3,-2.351937914226601,4.053459154160817,1.305844576724377,-1.4792036013151841,-0.24637475760751493,-0.7009646286441114,0.10256101503386389,-0.5677308742152258,0.7662237506265946,-0.08583947482771949,1.0000000000000002e-06,2.117582368135752e-22
3_(20),Trier Mental Challenge Test (TMCT),Segment_3,T7,-2.313939815459132,4.018391666509274,1.323974946101276,-1.521351839597527,-0.25212148339146045,-0.7717917161734064,0.07132348414598241,-0.5090920347703514,0.8351843217917168,0.12162585606508655,1.0000000000000002e-06,2.117582368135752e-22
3_(20),Trier Mental Challenge Test (TMCT),Segment_3,Pz,-2.291448751106328,4.015867270402105,1.3427120592082114,-1.5296583590891368,-0.28982008132253495,-0.7835846522107363,0.07960697453841184,-0.5537935726033482,0.8223697369929475,0.023882768882372455,1.0000000000000002e-06,2.117582368135752e-22
3_(20),Trier Mental Challenge Test (TMCT),Segment_3,T8,-2.448597676503848,4.055268505296372,1.2344326592506853,-1.4445522635438135,-0.06379239556542336,-0.6602743674081443,0.011791407918367107,-0.30751280884016774,0.908232620574335,0.5408297497779329,1.0000000000000002e-06,2.117582368135752e-22
3_(20),Trier Mental Challenge Test (TMCT),Segment_3,AF4,-2.65675743518541,4.248275608272687,1.1499294391828163,-1.2576412213558896,-0.03114137053790577,-0.31543809843049286,0.18399874274785968,-0.6343932689179302,0.6138093914071291,-0.5447135276926173,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_1,AF3,-0.16977267572786678,-0.34443124441657924,-1.0522337060785316,0.7027282810972958,-2.642013542245015,-0.31022403062319376,-0.4318758723100877,-0.21705194778616935,-0.48989977473836527,-0.2934130807181317,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_1,T7,-2.761030058124815,0.9552898491378053,-2.5283674387503194,2.3792407996174805,-0.16641406305636655,2.448603226883456,-0.43898185134956214,0.8956106834179852,-0.7640292518290207,0.3146284377311447,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_1,Pz,0.2575360073861973,-0.6065892679543544,-0.8230209652993579,0.39716415753346906,-2.96322686174684,-0.8386162625062189,-0.5422079888761415,-0.16314037069415196,-0.2786098133560445,0.2545004145494355,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_1,T8,0.12821310506593198,-0.5614854281889388,-0.9056995919137236,0.4749549917498819,-2.80168394761852,-0.7210365041353799,-0.5799411223626056,-0.015414389588437905,-0.23998910378442223,0.530736606774956,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_1,AF4,-0.11258965400876975,-0.38545171970571634,-1.0232307457791334,0.6605534910770887,-2.6726254742291897,-0.38568844975575595,-0.45975192482183935,-0.18090017527802768,-0.44083338485753515,-0.139904041804872,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_2,AF3,0.37573380988553196,-0.871922403497758,-1.2952274493033777,0.6526306885490404,-1.9118753381741034,-0.564170111875272,-0.3835554060655567,-0.5151885477982849,-0.0968435464412109,-0.22365868979869533,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_2,T7,-2.3155794364413342,0.4902248308648546,-2.8250733938731467,2.413459614077425,0.642026071801236,2.338542898631159,-0.3622911023712121,0.5796781612898958,-0.4283549742447047,0.24048929431655475,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_2,Pz,0.6248546902428674,-1.0265348029910542,-1.1615542455439685,0.48466606618200514,-2.0904309089291124,-0.8569476892712347,-0.4530878668243414,-0.47421800961249283,0.033067203365358844,0.12343276476223834,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_2,T8,0.49991758079702686,-0.9653691820684579,-1.2347973911050876,0.5662267957880811,-1.9683746845884433,-0.72392404327094,-0.4532108954279658,-0.41561087499334365,0.016762737584264494,0.16247270355984209,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_2,AF4,0.42528815019338684,-0.9091702200824061,-1.2707753077103472,0.6176656282303239,-1.9337962454890738,-0.6274848314010112,-0.4104387378325161,-0.4762899814822651,-0.04965204408658362,-0.06953208273165365,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_3,AF3,0.8430674044656877,-1.7037833497053065,-1.5352703591736976,1.0721685335324624,-2.848800417925959,-0.5485674965794332,-0.42917801113493587,0.5139929707703008,-0.09263717800931837,-0.1739163277162572,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_3,T7,-2.084636271530692,-0.19040878009523768,-3.190196082286136,2.9939313700394172,-0.13289704527728158,2.638714469158085,-0.33010049846462325,1.5465680335286678,-0.560359943724563,-0.09979365601703681,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_3,Pz,0.8476270414426591,-1.7096208979417362,-1.5336367168671996,1.0708272058073331,-2.8451154212137055,-0.5531649438179271,-0.43799049098797666,0.5300522509158352,-0.08020457709884876,-0.12590541186460918,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_3,T8,0.8045611007751136,-1.6995094735477645,-1.5632116917722227,1.0928987124638583,-2.7821117376309052,-0.5216223805436642,-0.45877332074838845,0.6013444957718362,-0.05262374226746336,0.026939161783772352,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_3,AF4,0.8434800253866765,-1.7072209222338064,-1.5358436125878472,1.0723470888639943,-2.841673376116484,-0.5494506149803224,-0.43608977195065907,0.5293898414968846,-0.08093266343223937,-0.13015781429646106,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_1,AF3,-8.24491889463372,-4.717104921632859,1.2593144429076621,-3.6740884966195058,-1.0196338203315691,3.5791872767620183,-1.101166296558516,0.04387364725481356,-0.8685646949769691,-1.9986613880255455,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_1,T7,-9.029683683072495,-4.416564991166232,0.7765625193171447,-3.2009256960793775,-0.08354705285884166,4.3208467563624575,-1.2800733232245698,0.8147576077394519,-0.6680423551037863,-0.6267382166905197,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_1,Pz,-7.174434009278737,-5.5295560343085945,1.7702530614827034,-4.490869778500516,-1.4953909091333337,2.1312777768529734,-1.63293717777866,0.8760246214622923,0.12249258530833,1.3062362412841058,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_1,T8,-8.21864658732628,-4.717453159646819,1.2782234823353857,-3.678711929529058,-1.072185165917601,3.569115747437864,-1.084047031993547,-0.02177752684258107,-0.9130355723831093,-2.165544321180729,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_1,AF4,-8.626567129875763,-4.553856856836642,1.0392632071657797,-3.445859800446548,-0.5904128078512633,3.9571062686020717,-1.1582580652409926,0.33991413599799297,-0.7783135412759749,-1.5119679639732326,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_2,AF3,-5.2092961797698765,-0.8937898745319676,-4.856272753494399,-3.4661303689442478,0.4335026949985879,-0.05451413202446229,0.02023082435197995,-2.2243583409436956,0.3132486246081667,-1.1168012891777108,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_2,T7,-6.214262184130369,-0.48964566951389743,-5.464640573173849,-2.847538956215668,1.5951754520112835,0.9206594901790126,-0.18220354214072382,-1.3201194285410847,0.5213797540539896,0.4144043590015819,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_2,Pz,-4.59471728651557,-1.4832573540993446,-4.6004724015750025,-3.9769347552961913,0.41242828216771704,-1.003029442679764,-0.5419249787236462,-1.1574554527544179,1.303305448631536,2.414766245553976,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_2,T8,-4.898497714461905,-1.0582448178662949,-4.685665357227597,-3.681153421717022,0.14684626858152486,-0.4122499154203166,0.01103506451251709,-2.3220222659579517,0.3587236202965973,-1.1002008903938665,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_2,AF4,-5.230043566855259,-0.8850378324723863,-4.869115707496972,-3.4520159354761897,0.45613712227938513,-0.033408944727353874,0.016102898135759904,-2.207012987221857,0.31357094312194844,-1.091579865648246,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_3,AF3,-1.5395704483593398,-2.286136726084515,-3.7221375786540394,-3.5743859846740937,-2.004888196364912,0.28341593898395784,-0.1893730933210489,0.7775545879896564,0.40298000985715315,-0.4287408813556357,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_3,T7,-3.595564350035885,-1.2726837720048194,-4.9014703747691595,-2.2245365460891953,0.01305274064454641,2.5054460761300246,-0.2120969515228046,1.7314491332444901,0.2307066904132899,0.25915421843541925,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_3,Pz,-2.145295460609374,-2.1392720996563113,-4.121981630398747,-3.2604168016012074,-1.1104957287427832,0.751285307803695,-0.48579303696489384,1.7662142001662104,0.8505248940766005,1.7361461335495607,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_3,T8,-1.338014489980976,-2.4304589080084815,-3.6231104275873647,-3.7303804795098543,-2.116697765918571,0.007678559687473795,-0.27642484436334536,0.8963884937768959,0.5610434607527148,0.08423235353826371,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_3,AF4,-1.4917325686487493,-2.3273487478470307,-3.7009487130122287,-3.617008034128306,-2.019334574348361,0.2053356791710505,-0.22535432273972025,0.8396697992767955,0.46378366261181286,-0.2146512056424861,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_1,AF3,-3.223066404679236,2.483624755841196,-1.1275675139588297,0.7079476521306202,-0.6401483170497988,0.05280178383541395,0.6267105193637303,-0.6088155147578601,-0.778692290951649,-0.3832045811960659,1.0000000000000004e-06,4.235164736271504e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_1,T7,-4.217756957509837,2.9561281926926717,-1.7068560905543466,1.3351930961762721,0.3530364677959281,1.0660783841897346,0.5678407327355696,-0.053947038777734026,-0.816786802621935,0.18214347293287253,1.0000000000000004e-06,4.235164736271504e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_1,Pz,-2.5936101833502345,2.065615891977806,-0.8105919695118261,0.2704986834824021,-1.0478286693904668,-0.7281273297682529,0.4124525809265409,-0.3862163053258952,-0.4189272123021419,0.7854115219375066,1.0000000000000004e-06,4.235164736271504e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_1,T8,-4.196561059479764,2.949149420995051,-1.692781789769645,1.3221684709468944,0.32608246965416354,1.047146676156072,0.5747231457677859,-0.08007047640495704,-0.8223597286771157,0.13324117846872247,1.0000000000000004e-06,4.235164736271504e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_1,AF4,-3.3471489311614633,2.5424920631207266,-1.1984915443319102,0.7891677910933074,-0.5138532496057484,0.18443090468893655,0.6165737662222102,-0.5374915560009448,-0.7770248035140147,-0.3032167566948954,1.0000000000000004e-06,4.235164736271504e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_2,AF3,-0.8928312221343213,0.6899323175227203,-0.7387746742795539,0.6464776026811544,-1.727177483736025,-1.199827158131857,0.4986030627978337,-0.2564119168141164,-0.05702628517581656,-0.11542815627142267,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_2,T7,-3.2838847976385144,1.9388064752687408,-2.087319773552572,2.224015603977747,0.4618515069837768,1.415570170600002,0.6008152590296044,0.5293116918114089,-0.4898304342321205,-0.224633641286344,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_2,Pz,-0.518210741257971,0.48712670603139424,-0.5294401576310082,0.3987850975923061,-2.0564805551444207,-1.6161532305395911,0.46329074756441907,-0.34217774746804175,0.03519472297662613,0.0017677061565027933,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_2,T8,-1.2713407379198807,0.8477015600531846,-0.9595160258830167,0.8816088492939286,-1.2922588412643385,-0.8178402012017608,0.4295977190399603,0.05989273142647816,0.03725275644695409,0.42062835566667905,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_2,AF4,-0.8042014104401909,0.6349256969029717,-0.6907098680709991,0.5855411486145788,-1.7894303780861824,-1.3035019192077912,0.47585012224276163,-0.2433381312240876,-0.0074737728511549625,0.00829958530170072,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_3,AF3,-2.6138845301885603,0.6145793603194459,-0.09023119483559784,-0.4473829444888632,-0.5264576737019724,-2.5619831695953543,2.256057579609611,-0.048320470939389494,0.4555769475364771,1.9640260331463413,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_3,T7,-4.9617306826338465,1.8640043266701478,-1.4083809167796622,1.1024701838172406,1.5744950627962393,0.02056303024736312,2.4121249718327817,0.6072223946697908,-0.051161597522625196,1.53797220304378,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_3,Pz,-4.904452488461247,1.8451454210547593,-1.3703475891968466,1.0672734201861267,1.5016566137198455,-0.03059658786518842,2.4307234850675603,0.5366283896059374,-0.0662214520400086,1.405822335468972,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_3,T8,-4.6842759480722,1.7335454263677095,-1.2417166540617173,0.9343051594787932,1.3021359200446776,-0.24667352482347432,2.425324663453631,0.4498305690287187,-0.022605703774584287,1.388536423360879,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_3,AF4,-2.6257128254448987,0.6144117953154378,-0.09915582182966744,-0.4413447661543934,-0.5021930521351654,-2.5539351360240543,2.244861666326772,-0.015125731845861171,0.47367801606833104,2.0449034810340776,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_1,AF3,2.651112346121861,-0.02757712438912969,0.9112971257249698,0.1594035442721915,0.22212593892285376,0.05801958551120194,0.08735788467295864,-0.22464536784159134,-0.5003022375102453,0.0120612351060023,1e-06,0.0
3_(22),Trier Mental Challenge Test (TMCT),Segment_1,T7,2.7289672541801786,-0.06835343694130686,0.9548582911433088,0.10635709395252264,0.15020535928728937,-0.029856945452831976,0.08455783421368601,-0.25021021892025874,-0.4870297154437818,0.014988512160456362,1e-06,0.0
3_(22),Trier Mental Challenge Test (TMCT),Segment_1,Pz,2.689888707452762,-0.04840172009276062,0.93259150115224,0.13437255399820835,0.18769755231142018,0.015815103551090323,0.08493088711270141,-0.2349070262348933,-0.49353888024511094,0.01928814036414497,1e-06,0.0
3_(22),Trier Mental Challenge Test (TMCT),Segment_1,T8,2.693750461384939,-0.052917978936765815,0.9339834818734035,0.12897007238258634,0.18897857450938219,0.006936461050674289,0.08083872589284552,-0.22514445812499057,-0.48375901136477406,0.05128184832511684,1e-06,0.0
3_(22),Trier Mental Challenge Test (TMCT),Segment_1,AF4,2.627307338538086,-0.022874840687168888,0.8946140171729079,0.17102598392823495,0.2586507372932522,0.07421890984101702,0.07424258652845349,-0.1811460078461486,-0.4822683049833656,0.10782737278985519,1e-06,0.0
3_(22),Trier Mental Challenge Test (TMCT),Segment_2,AF3,3.3241935037882606,-1.04774844933377,0.40863267343281656,0.5233107729844247,0.6048058940767723,0.13036000068966078,0.23081372670365702,-0.45631739116505976,-0.8837868280291471,0.1292797748201844,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_2,T7,3.4499774203276723,-1.1106593970376046,0.48060614011940145,0.4387755342741951,0.4827588428891794,-0.008668828943769096,0.23056676764767908,-0.510528694329811,-0.8692207891849875,0.0994273347803899,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_2,Pz,3.410680147653174,-1.0896123437613083,0.45869200762608936,0.4659508445835162,0.5181285624516063,0.03641892861651896,0.2329958368857563,-0.49987571838944306,-0.8779185986495153,0.09143432209999419,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_2,T8,3.387510655651946,-1.080944646444523,0.4443647825327807,0.47953990155644266,0.5464439580527222,0.05821186899076302,0.2281237624889736,-0.47673883042946164,-0.8711329894037024,0.13379738860535223,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_2,AF4,3.309477311569422,-1.0435076330084814,0.39811470359455253,0.5308336308925858,0.6249841564512548,0.1423375219746352,0.22825014310161085,-0.43773630217395765,-0.8799133827692381,0.1654406556212471,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_3,AF3,3.057754223254264,-0.7978959730010917,0.39118981887967214,0.5192423677745827,0.5596196714791238,0.2114984297439102,0.28268873399246186,-0.5374422026772425,-1.08876844457514,0.03603331329404775,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_3,T7,3.253422487794867,-0.9076237717874218,0.49902972018773545,0.38630406433398057,0.3940097185450029,-0.01351146373893186,0.25666715861891415,-0.5642619551087275,-1.0288743547972181,0.14589681524537293,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_3,Pz,3.2095051364888003,-0.8823562353044146,0.47520293889922144,0.41702992262027644,0.4301183797902766,0.03848119997676014,0.2631370302396146,-0.5608141967043077,-1.0438015641468084,0.1142264949520994,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_3,T8,3.1919542493187345,-0.8772847306383933,0.46402222652984687,0.4265908882996728,0.4542869215518388,0.05279768599376767,0.2554268705230629,-0.5354971972057213,-1.0329918654760089,0.16759091793096245,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_3,AF4,3.057236367488112,-0.8094758400465233,0.3861062256558008,0.5148601944848351,0.5819610136510875,0.19726260733630896,0.2575634219465543,-0.4800856423888977,-1.0545244471892388,0.1887405564028068,1.0000000000000002e-06,2.117582368135752e-22
3_(5),Trier Mental Challenge Test (TMCT),Segment_1,AF3,1.4427378620983125,0.8045797714150522,1.2426410286665694,-0.5836927873176063,-0.24280486432050885,-0.6830580055676492,0.1103353694518048,-0.7743269505288702,-0.8429476042419171,0.18748989298414875,2.999999999999999e-06,1.2705494208814505e-21
3_(5),Trier Mental Challenge Test (TMCT),Segment_1,T7,1.3266380803449702,0.8595790563771829,1.1747342815146802,-0.5089861083885812,-0.12488624465660579,-0.5609436594228039,0.10593142253757923,-0.7108200400875534,-0.8479666310043626,0.2517268919531166,2.999999999999999e-06,1.2705494208814505e-21
