Participant,Scenario,Segment,Channel,Brain_PC1,Brain_PC2,Brain_PC3,Brain_PC4,Brain_PC5,Brain_PC6,Brain_PC7,Brain_PC8,Brain_PC9,Brain_PC10,Brain_PC11,Brain_PC12,Brain_PC13,Brain_PC14,Brain_PC15,Brain_PC16,Brain_PC17,Brain_PC18,Brain_PC19,Brain_PC20,BATTERY_mean,BATTERY_std
3_(11),Trier Mental Challenge Test (TMCT),Segment_3,Pz,0.8476270414426591,-1.7096208979417362,-1.5336367168671996,1.0708272058073331,-2.8451154212137055,-0.5531649438179271,-0.43799049098797666,0.5300522509158352,-0.08020457709884876,-0.12590541186460918,0.1376439719149907,0.2656103161264346,-0.061409193629329575,-0.2653902219939133,0.24368836152133727,-0.1814935504992584,-0.31288035463602715,0.1797456371466597,0.013480570806674395,0.05678132984354141,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_3,T8,0.8045611007751136,-1.6995094735477645,-1.5632116917722227,1.0928987124638583,-2.7821117376309052,-0.5216223805436642,-0.45877332074838845,0.6013444957718362,-0.05262374226746336,0.026939161783772352,0.034506087857942104,0.3098360062373211,-0.05371828661808057,-0.2991390487833195,0.24580265379484406,-0.173209285159261,-0.33247748919520437,0.07134359649890411,0.04008099344479241,0.03792689424899383,1.0000000000000002e-06,2.117582368135752e-22
3_(11),Trier Mental Challenge Test (TMCT),Segment_3,AF4,0.8434800253866765,-1.7072209222338064,-1.5358436125878472,1.0723470888639943,-2.841673376116484,-0.5494506149803224,-0.43608977195065907,0.5293898414968846,-0.08093266343223937,-0.13015781429646106,0.1391517786099389,0.26673127189083745,-0.06057188406430443,-0.26493087087646155,0.24170388275177662,-0.179418052766644,-0.32136442590481645,0.14681128344679167,0.015625710477154473,0.06751540298212395,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_1,AF3,-8.24491889463372,-4.717104921632859,1.2593144429076621,-3.6740884966195058,-1.0196338203315691,3.5791872767620183,-1.101166296558516,0.04387364725481356,-0.8685646949769691,-1.9986613880255455,1.2591147354120893,2.3564902593577095,0.3220795976152499,0.7033112873192129,0.976377134852579,0.7129543713043499,-0.27727398736703196,0.4686207163941636,0.2559736906456519,0.2544042591523499,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_1,T7,-9.029683683072495,-4.416564991166232,0.7765625193171447,-3.2009256960793775,-0.08354705285884166,4.3208467563624575,-1.2800733232245698,0.8147576077394519,-0.6680423551037863,-0.6267382166905197,0.3593099387223568,2.7120139429043775,0.3803865453119621,0.4209945405573361,1.028670463993907,0.7234552936063349,-0.32471148337063943,0.16386995281281422,0.35912314254429184,0.17132701820474883,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_1,Pz,-7.174434009278737,-5.5295560343085945,1.7702530614827034,-4.490869778500516,-1.4953909091333337,2.1312777768529734,-1.63293717777866,0.8760246214622923,0.12249258530833,1.3062362412841058,-0.9802593989972846,3.2341122987345368,0.4551008465374033,0.1380092189999185,0.9218803788544595,0.8559274834152247,-0.4104292282041124,-0.22551410249239476,0.4856627721743162,0.24657670715303004,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_1,T8,-8.21864658732628,-4.717453159646819,1.2782234823353857,-3.678711929529058,-1.072185165917601,3.569115747437864,-1.084047031993547,-0.02177752684258107,-0.9130355723831093,-2.165544321180729,1.3776715898903142,2.3020196261498,0.3106017425992275,0.7325047866964227,0.9875304219766669,0.6972829377323803,-0.2274759562352981,0.6593883616381723,0.2438092879691188,0.18169459028314328,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_1,AF4,-8.626567129875763,-4.553856856836642,1.0392632071657797,-3.445859800446548,-0.5904128078512633,3.9571062686020717,-1.1582580652409926,0.33991413599799297,-0.7783135412759749,-1.5119679639732326,0.9393281642333148,2.4710735241179327,0.3509938440392277,0.6323821901669038,0.9838314326794867,0.6806061242621358,-0.2675581579266901,0.6662409659172304,0.20938211890257186,0.47820089187559967,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_2,AF3,-5.2092961797698765,-0.8937898745319676,-4.856272753494399,-3.4661303689442478,0.4335026949985879,-0.05451413202446229,0.02023082435197995,-2.2243583409436956,0.3132486246081667,-1.1168012891777108,1.5766119428144776,-0.4955521613218057,-1.9894969061043215,-0.809844545300019,0.3567908495839276,-0.45572800967781535,-0.012597772691772232,-0.0060449280186851044,-0.6439445303530118,0.6406002027210793,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_2,T7,-6.214262184130369,-0.48964566951389743,-5.464640573173849,-2.847538956215668,1.5951754520112835,0.9206594901790126,-0.18220354214072382,-1.3201194285410847,0.5213797540539896,0.4144043590015819,0.583034499661177,-0.11738001787559492,-1.9260429609630514,-1.1181579115444926,0.4313019229546442,-0.47734303240847875,-0.0007833231955732,-0.025508344279612283,-0.5652912083815533,0.5606817572406586,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_2,Pz,-4.59471728651557,-1.4832573540993446,-4.6004724015750025,-3.9769347552961913,0.41242828216771704,-1.003029442679764,-0.5419249787236462,-1.1574554527544179,1.303305448631536,2.414766245553976,-0.7856800972677157,0.3952354897303832,-1.8540232199520859,-1.398447854214628,0.3447858309371752,-0.38691557515140845,-0.00326809579351331,0.025064059622943623,-0.5200443625214572,0.7011411701206135,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_2,T8,-4.898497714461905,-1.0582448178662949,-4.685665357227597,-3.681153421717022,0.14684626858152486,-0.4122499154203166,0.01103506451251709,-2.3220222659579517,0.3587236202965973,-1.1002008903938665,1.5462738698679142,-0.4629317086878426,-1.9802393166136565,-0.8235961487978428,0.3304657480964275,-0.412927455307612,-0.10025404015269726,-0.44716521744534604,-0.5525888278307856,0.6022573537446065,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_2,AF4,-5.230043566855259,-0.8850378324723863,-4.869115707496972,-3.4520159354761897,0.45613712227938513,-0.033408944727353874,0.016102898135759904,-2.207012987221857,0.31357094312194844,-1.091579865648246,1.5613429953602818,-0.49020395517029147,-1.989286109826401,-0.8166553176603825,0.36051276331538373,-0.4563949832787837,-0.008227312554238838,1.236688441870077e-05,-0.63940250902889,0.6197607457750494,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_3,AF3,-1.5395704483593398,-2.286136726084515,-3.7221375786540394,-3.5743859846740937,-2.004888196364912,0.28341593898395784,-0.1893730933210489,0.7775545879896564,0.40298000985715315,-0.4287408813556357,0.3844019305290019,-0.27139467131813594,-0.04273722424445598,-0.0826128574639046,0.578399522001319,-0.34597893885888925,0.10437102610290216,-0.00667714057318113,-0.25452637411002693,0.14618134946038847,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_3,T7,-3.595564350035885,-1.2726837720048194,-4.9014703747691595,-2.2245365460891953,0.01305274064454641,2.5054460761300246,-0.2120969515228046,1.7314491332444901,0.2307066904132899,0.25915421843541925,-0.012461198176679567,-0.13079381091177114,-0.034900347736938016,-0.2574410124926017,0.7057257125012909,-0.40772358336632386,0.15670769228416906,0.16493724585039998,-0.3604004064677143,0.07976494296678394,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_3,Pz,-2.145295460609374,-2.1392720996563113,-4.121981630398747,-3.2604168016012074,-1.1104957287427832,0.751285307803695,-0.48579303696489384,1.7662142001662104,0.8505248940766005,1.7361461335495607,-1.0637234847267554,0.3075511993980513,0.06152044601135189,-0.4930690489176597,0.5993760803309938,-0.30353249675965954,-0.02863499380940779,-0.6043803263098523,-0.09696760203893204,0.24067479275658873,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_3,T8,-1.338014489980976,-2.4304589080084815,-3.6231104275873647,-3.7303804795098543,-2.116697765918571,0.007678559687473795,-0.27642484436334536,0.8963884937768959,0.5610434607527148,0.08423235353826371,0.030430391318932565,-0.12590420682539863,-0.012271345230243707,-0.17803708543657784,0.56626359468962,-0.3236374141595013,0.05984368711749464,-0.22542074887555338,-0.16372531846402452,0.13665646275583615,1.0000000000000002e-06,2.117582368135752e-22
3_(9),Trier Mental Challenge Test (TMCT),Segment_3,AF4,-1.4917325686487493,-2.3273487478470307,-3.7009487130122287,-3.617008034128306,-2.019334574348361,0.2053356791710505,-0.22535432273972025,0.8396697992767955,0.46378366261181286,-0.2146512056424861,0.23636714152826335,-0.20971865871715384,-0.02738059072232141,-0.1244493253312793,0.5748174665390556,-0.34034991863115244,0.08326267378996809,-0.10430884397001558,-0.20745922966204358,0.14717178129735292,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_1,AF3,-3.223066404679236,2.483624755841196,-1.1275675139588297,0.7079476521306202,-0.6401483170497988,0.05280178383541395,0.6267105193637303,-0.6088155147578601,-0.778692290951649,-0.3832045811960659,-0.4644789035673936,0.11315501912976232,0.8278286555843777,0.7531541482235506,-0.05168726134878084,0.04746847590448869,-0.38895592401168233,0.4261573114314874,-0.053887533562259254,-0.1304905483699577,1.0000000000000004e-06,4.235164736271504e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_1,T7,-4.217756957509837,2.9561281926926717,-1.7068560905543466,1.3351930961762721,0.3530364677959281,1.0660783841897346,0.5678407327355696,-0.053947038777734026,-0.816786802621935,0.18214347293287253,-0.8297467635114488,0.2728183595557436,0.8739143143355296,0.5906876635527413,0.009545274471722199,0.021416560479847663,-0.4492485010940672,0.0696202120875946,0.11203708253623465,-0.2451335391167384,1.0000000000000004e-06,4.235164736271504e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_1,Pz,-2.5936101833502345,2.065615891977806,-0.8105919695118261,0.2704986834824021,-1.0478286693904668,-0.7281273297682529,0.4124525809265409,-0.3862163053258952,-0.4189272123021419,0.7854115219375066,-1.2466072894279998,0.40901306931945713,0.8642005156825866,0.5410126193332613,-0.05035060666215559,0.094967260813177,-0.3599373643573362,0.3627959022337465,0.07808158486001238,-0.39916127626078846,1.0000000000000004e-06,4.235164736271504e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_1,T8,-4.196561059479764,2.949149420995051,-1.692781789769645,1.3221684709468944,0.32608246965416354,1.047146676156072,0.5747231457677859,-0.08007047640495704,-0.8223597286771157,0.13324117846872247,-0.7978034789248819,0.2594222341331593,0.8724724694174457,0.6029096633946749,0.006710116924198807,0.01857933809570858,-0.44607063002589703,0.10104837423985065,0.10235420301809073,-0.22309107428143682,1.0000000000000004e-06,4.235164736271504e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_1,AF4,-3.3471489311614633,2.5424920631207266,-1.1984915443319102,0.7891677910933074,-0.5138532496057484,0.18443090468893655,0.6165737662222102,-0.5374915560009448,-0.7770248035140147,-0.3032167566948954,-0.5121923211155649,0.12630806426130278,0.8305691755519456,0.7391582758787992,-0.041303281925285935,0.03397579816625865,-0.3665875832457513,0.5361241361477569,-0.06520433496485155,-0.12523748736718196,1.0000000000000004e-06,4.235164736271504e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_2,AF3,-0.8928312221343213,0.6899323175227203,-0.7387746742795539,0.6464776026811544,-1.727177483736025,-1.199827158131857,0.4986030627978337,-0.2564119168141164,-0.05702628517581656,-0.11542815627142267,-1.1568922854776735,0.2729292042349576,0.7649988660401148,0.9473872732608996,0.36139133249872174,-0.17402457642689081,-0.07546909619654715,0.006486621021659552,-0.13983709742487133,-0.030082261287934484,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_2,T7,-3.2838847976385144,1.9388064752687408,-2.087319773552572,2.224015603977747,0.4618515069837768,1.415570170600002,0.6008152590296044,0.5293116918114089,-0.4898304342321205,-0.224633641286344,-1.0321952878694265,0.2372172342485919,0.7714050527935475,0.8733976421621851,0.4973854875937899,-0.26252720114972705,-0.09400560135947025,-0.1518533290442668,-0.11832286372206345,-0.13824172222146588,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_2,Pz,-0.518210741257971,0.48712670603139424,-0.5294401576310082,0.3987850975923061,-2.0564805551444207,-1.6161532305395911,0.46329074756441907,-0.34217774746804175,0.03519472297662613,0.0017677061565027933,-1.2398315769609454,0.2975487106741806,0.7674130756491822,0.9428942682214501,0.3460661291552541,-0.169090748759359,-0.04789312273705195,0.1389271989418197,-0.1424195907976794,-0.028243134709403515,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_2,T8,-1.2713407379198807,0.8477015600531846,-0.9595160258830167,0.8816088492939286,-1.2922588412643385,-0.8178402012017608,0.4295977190399603,0.05989273142647816,0.03725275644695409,0.42062835566667905,-1.4995031492866377,0.38595589603677755,0.7851540490594533,0.8688317645426848,0.3828144743829897,-0.21239475794865462,-0.015413510530769057,0.38246329997710493,-0.21215301731594263,0.1124831828414929,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_2,AF4,-0.8042014104401909,0.6349256969029717,-0.6907098680709991,0.5855411486145788,-1.7894303780861824,-1.3035019192077912,0.47585012224276163,-0.2433381312240876,-0.0074737728511549625,0.00829958530170072,-1.2393284288061772,0.2996068243624616,0.7683774883220433,0.934436921272168,0.35772076209913733,-0.17572790464270474,-0.05927902018620234,0.09882265703815415,-0.15422753433893388,-0.004817344892293303,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_3,AF3,-2.6138845301885603,0.6145793603194459,-0.09023119483559784,-0.4473829444888632,-0.5264576737019724,-2.5619831695953543,2.256057579609611,-0.048320470939389494,0.4555769475364771,1.9640260331463413,0.6103254637704367,-1.6188268809171216,0.2282955185785702,1.6884926090618468,-0.858977409971868,-0.30606441493987907,0.43018501430156697,0.32266793736250954,0.594322148798846,-0.7870622489830369,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_3,T7,-4.9617306826338465,1.8640043266701478,-1.4083809167796622,1.1024701838172406,1.5744950627962393,0.02056303024736312,2.4121249718327817,0.6072223946697908,-0.051161597522625196,1.53797220304378,0.9343758669103833,-1.7138325944990092,0.22883067745889127,1.6606495197290734,-0.7395955993531905,-0.3725090449631466,0.33931793890591777,-0.16604424807873897,0.6493496277618855,-0.8818687832813501,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_3,Pz,-4.904452488461247,1.8451454210547593,-1.3703475891968466,1.0672734201861267,1.5016566137198455,-0.03059658786518842,2.4307234850675603,0.5366283896059374,-0.0662214520400086,1.405822335468972,1.0206969868961506,-1.7500332721974314,0.22493434463696468,1.6936773291255203,-0.7472571150052548,-0.3801761404737493,0.34790557769526687,-0.08111515605863089,0.623183345380113,-0.8223028909050137,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_3,T8,-4.6842759480722,1.7335454263677095,-1.2417166540617173,0.9343051594787932,1.3021359200446776,-0.24667352482347432,2.425324663453631,0.4498305690287187,-0.022605703774584287,1.388536423360879,1.0405931781979185,-1.7804459604800646,0.20827665883374033,1.7297951533396483,-0.7532969079749176,-0.3938921165612597,0.4323959374085422,0.35572988197711514,0.5058044279129773,-0.7588552363716643,1.0000000000000002e-06,2.117582368135752e-22
3_(18),Trier Mental Challenge Test (TMCT),Segment_3,AF4,-2.6257128254448987,0.6144117953154378,-0.09915582182966744,-0.4413447661543934,-0.5021930521351654,-2.5539351360240543,2.244861666326772,-0.015125731845861171,0.47367801606833104,2.0449034810340776,0.557309096410509,-1.5990674861884877,0.23010732461066527,1.6746831631165449,-0.8577901849121795,-0.3039594982047013,0.4309593139817438,0.3234610082113377,0.5912914521763253,-0.7874782646189848,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_1,AF3,2.651112346121861,-0.02757712438912969,0.9112971257249698,0.1594035442721915,0.22212593892285376,0.05801958551120194,0.08735788467295864,-0.22464536784159134,-0.5003022375102453,0.0120612351060023,-0.021748213552480876,-0.3139143098836398,0.1147580297199031,0.005280565183261819,0.3931908129737156,0.11886489632530324,0.29159998179887725,-0.07722018425833876,-0.08212790524478236,0.05604041677615216,1e-06,0.0
3_(22),Trier Mental Challenge Test (TMCT),Segment_1,T7,2.7289672541801786,-0.06835343694130686,0.9548582911433088,0.10635709395252264,0.15020535928728937,-0.029856945452831976,0.08455783421368601,-0.25021021892025874,-0.4870297154437818,0.014988512160456362,-0.02728822882357642,-0.3093219688705967,0.11645801649060337,0.005254082455713414,0.3872266141007104,0.12477438868779346,0.28050439398292487,-0.12758638723590665,-0.0702650583859492,0.05842499220604223,1e-06,0.0
3_(22),Trier Mental Challenge Test (TMCT),Segment_1,Pz,2.689888707452762,-0.04840172009276062,0.93259150115224,0.13437255399820835,0.18769755231142018,0.015815103551090323,0.08493088711270141,-0.2349070262348933,-0.49353888024511094,0.01928814036414497,-0.026925901833066444,-0.3119886120986741,0.11390086454997904,0.004509632850414012,0.39192765142557895,0.12195834323095579,0.2920861863952984,-0.08253323436022861,-0.08163313811147177,0.04624655120512731,1e-06,0.0
3_(22),Trier Mental Challenge Test (TMCT),Segment_1,T8,2.693750461384939,-0.052917978936765815,0.9339834818734035,0.12897007238258634,0.18897857450938219,0.006936461050674289,0.08083872589284552,-0.22514445812499057,-0.48375901136477406,0.05128184832511684,-0.0502267901858909,-0.3009203606341414,0.11696429853353028,-0.001585597283290888,0.38939552823470985,0.1247604771824636,0.28142131749230764,-0.12471094216778689,-0.07418033553063506,0.05852045253045594,1e-06,0.0
3_(22),Trier Mental Challenge Test (TMCT),Segment_1,AF4,2.627307338538086,-0.022874840687168888,0.8946140171729079,0.17102598392823495,0.2586507372932522,0.07421890984101702,0.07424258652845349,-0.1811460078461486,-0.4822683049833656,0.10782737278985519,-0.08652710725245288,-0.2861390572105965,0.11969612571365439,-0.015623318375519658,0.3941758667560623,0.1240430279964453,0.27912592572256406,-0.1447826265736615,-0.06552873491379584,0.045982661448207986,1e-06,0.0
3_(22),Trier Mental Challenge Test (TMCT),Segment_2,AF3,3.3241935037882606,-1.04774844933377,0.40863267343281656,0.5233107729844247,0.6048058940767723,0.13036000068966078,0.23081372670365702,-0.45631739116505976,-0.8837868280291471,0.1292797748201844,-0.15255071531017209,-0.10046914841660122,-0.042324856647192495,-0.02849810988666477,0.17591706431159707,-0.03643395311561134,0.03965653271791282,-0.006104961605396902,0.042418830725519385,0.0020159206597244075,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_2,T7,3.4499774203276723,-1.1106593970376046,0.48060614011940145,0.4387755342741951,0.4827588428891794,-0.008668828943769096,0.23056676764767908,-0.510528694329811,-0.8692207891849875,0.0994273347803899,-0.1379133411414659,-0.10385497302375281,-0.04042128735966861,-0.020554481918220992,0.16653419729437793,-0.031954224709544864,0.029379302723113756,-0.04307089282781662,0.056059873900956236,0.01520823391894054,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_2,Pz,3.410680147653174,-1.0896123437613083,0.45869200762608936,0.4659508445835162,0.5181285624516063,0.03641892861651896,0.2329958368857563,-0.49987571838944306,-0.8779185986495153,0.09143432209999419,-0.13063410836555936,-0.10788882134508905,-0.041811317804070054,-0.0195920190383592,0.16973609798550562,-0.03468802166402559,0.035225364760224774,-0.018452793918027007,0.04966700897898246,0.011290994209153794,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_2,T8,3.387510655651946,-1.080944646444523,0.4443647825327807,0.47953990155644266,0.5464439580527222,0.05821186899076302,0.2281237624889736,-0.47673883042946164,-0.8711329894037024,0.13379738860535223,-0.15883850614930448,-0.09622643764441237,-0.04007224169607133,-0.028040514480568192,0.17038256203453497,-0.03298255857403295,0.030693386294743632,-0.03973735428410724,0.05159185779665931,0.013336963552752424,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_2,AF4,3.309477311569422,-1.0435076330084814,0.39811470359455253,0.5308336308925858,0.6249841564512548,0.1423375219746352,0.22825014310161085,-0.43773630217395765,-0.8799133827692381,0.1654406556212471,-0.17823605421020552,-0.08619680769608674,-0.04108165456417207,-0.03915273924612792,0.1748362557221851,-0.026776982576728857,0.020381466063078137,-0.10828630822660935,0.05366606343856617,-0.009753064880335876,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_3,AF3,3.057754223254264,-0.7978959730010917,0.39118981887967214,0.5192423677745827,0.5596196714791238,0.2114984297439102,0.28268873399246186,-0.5374422026772425,-1.08876844457514,0.03603331329404775,-0.10859401626789425,-0.3064486442768165,0.3721666382664034,0.054772850013932055,0.3636426023410224,-0.18427192234786038,-0.0036710349342990497,-0.018204503578449754,-0.03220325251877406,0.09962300591275923,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_3,T7,3.253422487794867,-0.9076237717874218,0.49902972018773545,0.38630406433398057,0.3940097185450029,-0.01351146373893186,0.25666715861891415,-0.5642619551087275,-1.0288743547972181,0.14589681524537293,-0.18644321434903252,-0.2775635575734639,0.37818154258678816,0.04110932353134033,0.3545153901052345,-0.17927056459522728,-0.00079277157224395,-0.0027672276264018706,-0.015448115244514579,0.10055626847085301,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_3,Pz,3.2095051364888003,-0.8823562353044146,0.47520293889922144,0.41702992262027644,0.4301183797902766,0.03848119997676014,0.2631370302396146,-0.5608141967043077,-1.0438015641468084,0.1142264949520994,-0.16349666354645034,-0.2874172932102313,0.3759723129401502,0.04637230190710372,0.357343188320934,-0.18233893754580077,0.004118272882001334,0.020181523867720586,-0.023744684512420143,0.10026043843256409,1.0000000000000002e-06,2.117582368135752e-22
3_(22),Trier Mental Challenge Test (TMCT),Segment_3,T8,3.1919542493187345,-0.8772847306383933,0.46402222652984687,0.4265908882996728,0.4542869215518388,0.05279768599376767,0.2554268705230629,-0.5354971972057213,-1.0329918654760089,0.16759091793096245,-0.1989103933095139,-0.27378260154446976,0.3787663331185478,0.03642423077146166,0.3584314682279095,-0.1828823980767913,0.0034045000407699148,0.018264573510988525,-0.019837995930325668,0.10280730585263569,1.0000000000000002e-06,2.117582368135752e-22
